<TICKER>,<PER>,<DATE>,<TIME>,<LAST>,<VOL>
USD000000TOD,0,20131204,101802,33.255500000,50000
USD000000TOD,0,20131204,101802,33.255500000,369000
USD000000TOD,0,20131204,101809,33.252500000,44000
USD000000TOD,0,20131204,101814,33.252500000,10000
USD000000TOD,0,20131204,101820,33.254500000,300000
USD000000TOD,0,20131204,101824,33.252500000,15000
USD000000TOD,0,20131204,101824,33.252500000,85000
USD000000TOD,0,20131204,101824,33.251000000,400000
USD000000TOD,0,20131204,101824,33.251000000,15000
USD000000TOD,0,20131204,101824,33.251000000,35000
USD000000TOD,0,20131204,101824,33.251000000,465000
USD000000TOD,0,20131204,101825,33.253500000,375000
USD000000TOD,0,20131204,101825,33.253500000,125000
USD000000TOD,0,20131204,101827,33.251500000,39000
USD000000TOD,0,20131204,101827,33.254000000,3000
USD000000TOD,0,20131204,101833,33.250500000,30000
USD000000TOD,0,20131204,101833,33.250500000,80000
USD000000TOD,0,20131204,101833,33.250000000,100000
USD000000TOD,0,20131204,101833,33.250000000,100000
USD000000TOD,0,20131204,101833,33.250000000,100000
USD000000TOD,0,20131204,101833,33.250000000,400000
USD000000TOD,0,20131204,101833,33.250000000,190000
USD000000TOD,0,20131204,101834,33.253500000,80000
USD000000TOD,0,20131204,101834,33.253500000,220000
USD000000TOD,0,20131204,101840,33.253500000,60000
USD000000TOD,0,20131204,101847,33.253500000,75000
USD000000TOD,0,20131204,101847,33.254000000,400000
USD000000TOD,0,20131204,101847,33.254000000,1000000
USD000000TOD,0,20131204,101847,33.254000000,500000
USD000000TOD,0,20131204,101847,33.254000000,1312000
USD000000TOD,0,20131204,101847,33.254000000,713000
USD000000TOD,0,20131204,101847,33.250500000,14000
USD000000TOD,0,20131204,101848,33.251000000,33000
USD000000TOD,0,20131204,101849,33.253500000,41000
USD000000TOD,0,20131204,101849,33.253500000,34000
USD000000TOD,0,20131204,101900,33.250500000,50000
USD000000TOD,0,20131204,101900,33.250000000,400000
USD000000TOD,0,20131204,101900,33.250000000,50000
USD000000TOD,0,20131204,101900,33.253500000,65000
USD000000TOD,0,20131204,101902,33.254000000,177000
USD000000TOD,0,20131204,101912,33.251000000,20000
USD000000TOD,0,20131204,101913,33.254000000,400000
USD000000TOD,0,20131204,101913,33.254000000,398000
USD000000TOD,0,20131204,101913,33.254000000,1493000
USD000000TOD,0,20131204,101913,33.254000000,9000
USD000000TOD,0,20131204,101913,33.251000000,40000
USD000000TOD,0,20131204,101914,33.251500000,20000
USD000000TOD,0,20131204,101933,33.255500000,59000
USD000000TOD,0,20131204,101935,33.255500000,500000
USD000000TOD,0,20131204,101948,33.255500000,2016000
USD000000TOD,0,20131204,101948,33.256000000,60000
USD000000TOD,0,20131204,101948,33.257000000,139000
USD000000TOD,0,20131204,101948,33.257000000,201000
USD000000TOD,0,20131204,101948,33.257000000,39000
USD000000TOD,0,20131204,101948,33.257000000,272000
USD000000TOD,0,20131204,101949,33.257000000,15024000
USD000000TOD,0,20131204,101949,33.257000000,311000
USD000000TOD,0,20131204,101949,33.257000000,405000
USD000000TOD,0,20131204,101954,33.257000000,60000
USD000000TOD,0,20131204,102005,33.257000000,50000
USD000000TOD,0,20131204,102024,33.254000000,500000
USD000000TOD,0,20131204,102024,33.254000000,250000
USD000000TOD,0,20131204,102024,33.253500000,500000
USD000000TOD,0,20131204,102024,33.253500000,250000
USD000000TOD,0,20131204,102025,33.256500000,500000
USD000000TOD,0,20131204,102026,33.257000000,300000
USD000000TOD,0,20131204,102026,33.257000000,348000
USD000000TOD,0,20131204,102026,33.253500000,135000
USD000000TOD,0,20131204,102027,33.253500000,30000
USD000000TOD,0,20131204,102031,33.256500000,220000
USD000000TOD,0,20131204,102031,33.257500000,500000
USD000000TOD,0,20131204,102031,33.257500000,280000
USD000000TOD,0,20131204,102109,33.257000000,10000
USD000000TOD,0,20131204,102110,33.255000000,31000
USD000000TOD,0,20131204,102110,33.255000000,200000
USD000000TOD,0,20131204,102112,33.255000000,231000
USD000000TOD,0,20131204,102112,33.255500000,500000
USD000000TOD,0,20131204,102112,33.255500000,44000
USD000000TOD,0,20131204,102118,33.255500000,156000
USD000000TOD,0,20131204,102120,33.254500000,500000
USD000000TOD,0,20131204,102120,33.254500000,44000
USD000000TOD,0,20131204,102120,33.254500000,156000
USD000000TOD,0,20131204,102134,33.254500000,200000
USD000000TOD,0,20131204,102134,33.254500000,100000
USD000000TOD,0,20131204,102143,33.254000000,51000
USD000000TOD,0,20131204,102148,33.254000000,6000
USD000000TOD,0,20131204,102148,33.254000000,150000
USD000000TOD,0,20131204,102200,33.255000000,50000
USD000000TOD,0,20131204,102200,33.255000000,200000
USD000000TOD,0,20131204,102208,33.256000000,30000
USD000000TOD,0,20131204,102208,33.256000000,13000
USD000000TOD,0,20131204,102209,33.255000000,82000
USD000000TOD,0,20131204,102209,33.255000000,71000
USD000000TOD,0,20131204,102212,33.258500000,10000
USD000000TOD,0,20131204,102221,33.256000000,110000
USD000000TOD,0,20131204,102224,33.257500000,200000
USD000000TOD,0,20131204,102234,33.257000000,200000
USD000000TOD,0,20131204,102236,33.254500000,191000
USD000000TOD,0,20131204,102238,33.257000000,47000
USD000000TOD,0,20131204,102241,33.254000000,69000
USD000000TOD,0,20131204,102241,33.254000000,1000
USD000000TOD,0,20131204,102241,33.254000000,174000
USD000000TOD,0,20131204,102241,33.254000000,100000
USD000000TOD,0,20131204,102241,33.253000000,250000
USD000000TOD,0,20131204,102246,33.254000000,13000
USD000000TOD,0,20131204,102256,33.254500000,232000
USD000000TOD,0,20131204,102258,33.256500000,43000
USD000000TOD,0,20131204,102258,33.256500000,1000
USD000000TOD,0,20131204,102310,33.255500000,51000
USD000000TOD,0,20131204,102310,33.257000000,549000
USD000000TOD,0,20131204,102315,33.255500000,62000
USD000000TOD,0,20131204,102321,33.255500000,135000
USD000000TOD,0,20131204,102321,33.255500000,67000
USD000000TOD,0,20131204,102326,33.255000000,200000
USD000000TOD,0,20131204,102332,33.255500000,200000
USD000000TOD,0,20131204,102332,33.255500000,826000
USD000000TOD,0,20131204,102332,33.255500000,200000
USD000000TOD,0,20131204,102332,33.255500000,510000
USD000000TOD,0,20131204,102342,33.255000000,25000
USD000000TOD,0,20131204,102356,33.256500000,1000000
USD000000TOD,0,20131204,102356,33.256500000,1843000
USD000000TOD,0,20131204,102356,33.256500000,1162000
USD000000TOD,0,20131204,102356,33.256500000,1000000
USD000000TOD,0,20131204,102357,33.256500000,4000
USD000000TOD,0,20131204,102357,33.256500000,2000000
USD000000TOD,0,20131204,102357,33.256500000,200000
USD000000TOD,0,20131204,102357,33.256500000,200000
USD000000TOD,0,20131204,102359,33.256500000,6000
USD000000TOD,0,20131204,102359,33.256500000,1000
USD000000TOD,0,20131204,102400,33.256500000,232000
USD000000TOD,0,20131204,102400,33.256500000,352000
USD000000TOD,0,20131204,102400,33.254500000,232000
USD000000TOD,0,20131204,102400,33.255500000,352000
USD000000TOD,0,20131204,102400,33.254000000,102000
USD000000TOD,0,20131204,102416,33.255000000,12000
USD000000TOD,0,20131204,102416,33.255500000,148000
USD000000TOD,0,20131204,102416,33.256500000,90000
USD000000TOD,0,20131204,102418,33.255500000,500000
USD000000TOD,0,20131204,102426,33.256500000,21000
USD000000TOD,0,20131204,102454,33.257000000,200000
USD000000TOD,0,20131204,102458,33.257000000,200000
USD000000TOD,0,20131204,102513,33.255500000,160000
USD000000TOD,0,20131204,102514,33.256000000,1000000
USD000000TOD,0,20131204,102515,33.255000000,100000
USD000000TOD,0,20131204,102515,33.255000000,30000
USD000000TOD,0,20131204,102515,33.255000000,30000
USD000000TOD,0,20131204,102516,33.255000000,206000
USD000000TOD,0,20131204,102516,33.255000000,11000
USD000000TOD,0,20131204,102516,33.255000000,63000
USD000000TOD,0,20131204,102519,33.255000000,50000
USD000000TOD,0,20131204,102531,33.254000000,28000
USD000000TOD,0,20131204,102535,33.255000000,510000
USD000000TOD,0,20131204,102535,33.256000000,460000
USD000000TOD,0,20131204,102545,33.256000000,4000
USD000000TOD,0,20131204,102553,33.255000000,30000
USD000000TOD,0,20131204,102553,33.254500000,470000
USD000000TOD,0,20131204,102601,33.256000000,200000
USD000000TOD,0,20131204,102602,33.256000000,12000
USD000000TOD,0,20131204,102609,33.256000000,271000
USD000000TOD,0,20131204,102631,33.256000000,200000
USD000000TOD,0,20131204,102636,33.256000000,101000
USD000000TOD,0,20131204,102644,33.256000000,200000
USD000000TOD,0,20131204,102644,33.256000000,200000
USD000000TOD,0,20131204,102644,33.256000000,200000
USD000000TOD,0,20131204,102644,33.256000000,152000
USD000000TOD,0,20131204,102647,33.255000000,400000
USD000000TOD,0,20131204,102647,33.255000000,100000
USD000000TOD,0,20131204,102647,33.255000000,1125000
USD000000TOD,0,20131204,102647,33.254500000,500000
USD000000TOD,0,20131204,102647,33.254000000,500000
USD000000TOD,0,20131204,102647,33.254000000,600000
USD000000TOD,0,20131204,102647,33.257000000,54000
USD000000TOD,0,20131204,102647,33.257000000,54000
USD000000TOD,0,20131204,102648,33.255000000,30000
USD000000TOD,0,20131204,102648,33.255000000,100000
USD000000TOD,0,20131204,102701,33.255000000,100000
USD000000TOD,0,20131204,102710,33.253500000,6000
USD000000TOD,0,20131204,102715,33.255000000,19000
USD000000TOD,0,20131204,102720,33.255000000,20000
USD000000TOD,0,20131204,102726,33.255000000,271000
USD000000TOD,0,20131204,102728,33.255000000,15000
USD000000TOD,0,20131204,102730,33.254000000,87000
USD000000TOD,0,20131204,102733,33.254000000,322000
USD000000TOD,0,20131204,102735,33.255000000,2000
USD000000TOD,0,20131204,102737,33.255000000,1068000
USD000000TOD,0,20131204,102739,33.256000000,400000
USD000000TOD,0,20131204,102746,33.253500000,10000
USD000000TOD,0,20131204,102746,33.253500000,35000
USD000000TOD,0,20131204,102747,33.255000000,5000
USD000000TOD,0,20131204,102800,33.253500000,15000
USD000000TOD,0,20131204,102800,33.253000000,85000
USD000000TOD,0,20131204,102800,33.253000000,80000
USD000000TOD,0,20131204,102800,33.252500000,120000
USD000000TOD,0,20131204,102801,33.256500000,50000
USD000000TOD,0,20131204,102808,33.253000000,1000
USD000000TOD,0,20131204,102835,33.255500000,31000
USD000000TOD,0,20131204,102835,33.256000000,769000
USD000000TOD,0,20131204,102857,33.254000000,1000000
USD000000TOD,0,20131204,102932,33.255000000,79000
USD000000TOD,0,20131204,102933,33.256000000,30000
USD000000TOD,0,20131204,102943,33.254000000,50000
USD000000TOD,0,20131204,102943,33.256000000,200000
USD000000TOD,0,20131204,102953,33.256000000,60000
USD000000TOD,0,20131204,102959,33.254000000,100000
USD000000TOD,0,20131204,102959,33.254000000,50000
USD000000TOD,0,20131204,103004,33.256000000,507000
USD000000TOD,0,20131204,103007,33.256000000,22000
USD000000TOD,0,20131204,103024,33.256000000,500000
USD000000TOD,0,20131204,103026,33.254000000,27000
USD000000TOD,0,20131204,103026,33.253500000,500000
USD000000TOD,0,20131204,103026,33.253000000,473000
USD000000TOD,0,20131204,103030,33.254000000,150000
USD000000TOD,0,20131204,103030,33.253500000,500000
USD000000TOD,0,20131204,103030,33.253000000,27000
USD000000TOD,0,20131204,103030,33.253000000,100000
USD000000TOD,0,20131204,103030,33.252500000,223000
USD000000TOD,0,20131204,103038,33.253000000,500000
USD000000TOD,0,20131204,103038,33.252500000,7000
USD000000TOD,0,20131204,103038,33.252500000,100000
USD000000TOD,0,20131204,103038,33.252500000,50000
USD000000TOD,0,20131204,103038,33.252500000,343000
USD000000TOD,0,20131204,103041,33.255000000,80000
USD000000TOD,0,20131204,103042,33.252500000,25000
USD000000TOD,0,20131204,103042,33.252500000,569000
USD000000TOD,0,20131204,103044,33.252500000,403000
USD000000TOD,0,20131204,103044,33.252500000,3000
USD000000TOD,0,20131204,103044,33.252500000,15000
USD000000TOD,0,20131204,103046,33.252500000,406000
USD000000TOD,0,20131204,103046,33.252500000,75000
USD000000TOD,0,20131204,103046,33.252000000,50000
USD000000TOD,0,20131204,103046,33.252000000,400000
USD000000TOD,0,20131204,103046,33.251500000,69000
USD000000TOD,0,20131204,103057,33.254000000,5000
USD000000TOD,0,20131204,103110,33.254000000,5000
USD000000TOD,0,20131204,103114,33.252500000,200000
USD000000TOD,0,20131204,103117,33.252500000,800000
USD000000TOD,0,20131204,103119,33.254000000,33000
USD000000TOD,0,20131204,103119,33.254000000,467000
USD000000TOD,0,20131204,103131,33.255000000,200000
USD000000TOD,0,20131204,103132,33.252500000,164000
USD000000TOD,0,20131204,103132,33.252500000,467000
USD000000TOD,0,20131204,103132,33.252500000,194000
USD000000TOD,0,20131204,103132,33.252500000,175000
USD000000TOD,0,20131204,103138,33.255000000,382000
USD000000TOD,0,20131204,103144,33.255000000,106000
USD000000TOD,0,20131204,103149,33.255000000,232000
USD000000TOD,0,20131204,103149,33.255000000,1000000
USD000000TOD,0,20131204,103149,33.255000000,1000000
USD000000TOD,0,20131204,103153,33.256000000,7000000
USD000000TOD,0,20131204,103158,33.256000000,500000
USD000000TOD,0,20131204,103200,33.256000000,140000
USD000000TOD,0,20131204,103202,33.255000000,100000
USD000000TOD,0,20131204,103202,33.255000000,1000
USD000000TOD,0,20131204,103202,33.255000000,5000
USD000000TOD,0,20131204,103203,33.255000000,1000
USD000000TOD,0,20131204,103204,33.255000000,1000
USD000000TOD,0,20131204,103205,33.255000000,60000
USD000000TOD,0,20131204,103207,33.255000000,4000
USD000000TOD,0,20131204,103210,33.255000000,1000
USD000000TOD,0,20131204,103211,33.255000000,90000
USD000000TOD,0,20131204,103212,33.255000000,8000
USD000000TOD,0,20131204,103216,33.255000000,28000
USD000000TOD,0,20131204,103218,33.253500000,150000
USD000000TOD,0,20131204,103218,33.253000000,500000
USD000000TOD,0,20131204,103218,33.253000000,350000
USD000000TOD,0,20131204,103219,33.253000000,150000
USD000000TOD,0,20131204,103219,33.252500000,120000
USD000000TOD,0,20131204,103220,33.255000000,500000
USD000000TOD,0,20131204,103222,33.252500000,3000
USD000000TOD,0,20131204,103226,33.255000000,201000
USD000000TOD,0,20131204,103226,33.255000000,60000
USD000000TOD,0,20131204,103226,33.255000000,846000
USD000000TOD,0,20131204,103229,33.256000000,1176000
USD000000TOD,0,20131204,103230,33.255000000,100000
USD000000TOD,0,20131204,103230,33.255000000,1793000
USD000000TOD,0,20131204,103235,33.252500000,25000
USD000000TOD,0,20131204,103236,33.255000000,35000
USD000000TOD,0,20131204,103240,33.255000000,65000
USD000000TOD,0,20131204,103240,33.255000000,335000
USD000000TOD,0,20131204,103254,33.255000000,388000
USD000000TOD,0,20131204,103254,33.255000000,1000
USD000000TOD,0,20131204,103254,33.255000000,1000
USD000000TOD,0,20131204,103254,33.255000000,300000
USD000000TOD,0,20131204,103256,33.255000000,50000
USD000000TOD,0,20131204,103256,33.255000000,1000
USD000000TOD,0,20131204,103256,33.255000000,14000
USD000000TOD,0,20131204,103256,33.255000000,2000
USD000000TOD,0,20131204,103256,33.255000000,2000
USD000000TOD,0,20131204,103256,33.255000000,39000
USD000000TOD,0,20131204,103256,33.255000000,3000
USD000000TOD,0,20131204,103256,33.254000000,375000
USD000000TOD,0,20131204,103256,33.254000000,100000
USD000000TOD,0,20131204,103256,33.253000000,500000
USD000000TOD,0,20131204,103256,33.252500000,352000
USD000000TOD,0,20131204,103256,33.252500000,5000
USD000000TOD,0,20131204,103256,33.252500000,100000
USD000000TOD,0,20131204,103256,33.252500000,1268000
USD000000TOD,0,20131204,103256,33.255000000,199000
USD000000TOD,0,20131204,103256,33.255000000,212000
USD000000TOD,0,20131204,103256,33.256000000,2000
USD000000TOD,0,20131204,103256,33.256000000,411000
USD000000TOD,0,20131204,103302,33.255000000,500000
USD000000TOD,0,20131204,103302,33.255000000,500000
USD000000TOD,0,20131204,103302,33.255500000,305000
USD000000TOD,0,20131204,103333,33.255000000,50000
USD000000TOD,0,20131204,103348,33.253500000,225000
USD000000TOD,0,20131204,103348,33.253000000,765000
USD000000TOD,0,20131204,103348,33.252500000,10000
USD000000TOD,0,20131204,103348,33.255000000,2000
USD000000TOD,0,20131204,103406,33.255000000,500000
USD000000TOD,0,20131204,103408,33.255000000,448000
USD000000TOD,0,20131204,103408,33.255000000,318000
USD000000TOD,0,20131204,103418,33.256000000,200000
USD000000TOD,0,20131204,103421,33.256000000,271000
USD000000TOD,0,20131204,103426,33.255000000,164000
USD000000TOD,0,20131204,103459,33.255000000,1000000
USD000000TOD,0,20131204,103459,33.255000000,99000
USD000000TOD,0,20131204,103459,33.255000000,242000
USD000000TOD,0,20131204,103459,33.255000000,66000
USD000000TOD,0,20131204,103507,33.256000000,128000
USD000000TOD,0,20131204,103508,33.256000000,1223000
USD000000TOD,0,20131204,103522,33.255000000,663000
USD000000TOD,0,20131204,103527,33.256000000,40000
USD000000TOD,0,20131204,103539,33.255500000,416000
USD000000TOD,0,20131204,103546,33.255500000,135000
USD000000TOD,0,20131204,103549,33.255000000,54000
USD000000TOD,0,20131204,103552,33.255000000,30000
USD000000TOD,0,20131204,103553,33.255000000,40000
USD000000TOD,0,20131204,103554,33.255000000,200000
USD000000TOD,0,20131204,103555,33.255000000,13000
USD000000TOD,0,20131204,103600,33.255000000,70000
USD000000TOD,0,20131204,103620,33.255000000,500000
USD000000TOD,0,20131204,103623,33.255000000,93000
USD000000TOD,0,20131204,103623,33.255000000,7000
USD000000TOD,0,20131204,103629,33.255000000,2000
USD000000TOD,0,20131204,103630,33.255000000,70000
USD000000TOD,0,20131204,103633,33.254000000,30000
USD000000TOD,0,20131204,103636,33.255000000,6000
USD000000TOD,0,20131204,103638,33.255000000,67000
USD000000TOD,0,20131204,103638,33.255000000,1000
USD000000TOD,0,20131204,103640,33.255000000,3000
USD000000TOD,0,20131204,103640,33.255000000,55000
USD000000TOD,0,20131204,103640,33.255000000,5000
USD000000TOD,0,20131204,103640,33.255000000,24000
USD000000TOD,0,20131204,103641,33.255000000,2000
USD000000TOD,0,20131204,103641,33.255000000,25000
USD000000TOD,0,20131204,103641,33.255000000,1000
USD000000TOD,0,20131204,103642,33.255000000,232000
USD000000TOD,0,20131204,103642,33.255000000,40000
USD000000TOD,0,20131204,103642,33.255000000,132000
USD000000TOD,0,20131204,103642,33.255000000,68000
USD000000TOD,0,20131204,103644,33.255000000,5000
USD000000TOD,0,20131204,103645,33.255000000,147000
USD000000TOD,0,20131204,103703,33.254000000,53000
USD000000TOD,0,20131204,103703,33.254000000,212000
USD000000TOD,0,20131204,103712,33.253000000,150000
USD000000TOD,0,20131204,103712,33.253000000,80000
USD000000TOD,0,20131204,103712,33.252500000,500000
USD000000TOD,0,20131204,103712,33.252500000,500000
USD000000TOD,0,20131204,103712,33.252500000,50000
USD000000TOD,0,20131204,103712,33.252500000,220000
USD000000TOD,0,20131204,103712,33.255500000,80000
USD000000TOD,0,20131204,103712,33.256000000,55000
